#S 1 spectral density
#N 2
#UFWHM 31.2031
#L  abscissas [um]  spectral density
-58.5938  2.36917e+20
-58.4764  2.28822e+20
-58.3591  2.20126e+20
-58.2418  2.13985e+20
-58.1245  2.13097e+20
-58.0072  2.19079e+20
-57.8899  2.31685e+20
-57.7726  2.48992e+20
-57.6553  2.67612e+20
-57.538  2.8343e+20
-57.4207  2.92619e+20
-57.3034  2.92619e+20
-57.1861  2.82751e+20
-57.0688  2.64602e+20
-56.9515  2.41615e+20
-56.8342  2.18333e+20
-56.7169  1.99628e+20
-56.5996  1.89254e+20
-56.4823  1.89283e+20
-56.365  1.9948e+20
-56.2477  2.17435e+20
-56.1303  2.39427e+20
-56.013  2.60932e+20
-55.8957  2.78113e+20
-55.7784  2.88571e+20
-55.6611  2.91971e+20
-55.5438  2.89812e+20
-55.4265  2.85162e+20
-55.3092  2.81475e+20
-55.1919  2.81806e+20
-55.0746  2.87666e+20
-54.9573  2.98826e+20
-54.84  3.13244e+20
-54.7227  3.27699e+20
-54.6054  3.38695e+20
-54.4881  3.43519e+20
-54.3708  3.41014e+20
-54.2535  3.3201e+20
-54.1362  3.19087e+20
-54.0189  3.05716e+20
-53.9016  2.95478e+20
-53.7842  2.90751e+20
-53.6669  2.9223e+20
-53.5496  2.98534e+20
-53.4323  3.06524e+20
-53.315  3.12417e+20
-53.1977  3.12731e+20
-53.0804  3.05566e+20
-52.9631  2.91041e+20
-52.8458  2.71396e+20
-52.7285  2.5076e+20
-52.6112  2.33568e+20
-52.4939  2.23685e+20
-52.3766  2.23112e+20
-52.2593  2.31369e+20
-52.142  2.45433e+20
-52.0247  2.60752e+20
-51.9074  2.72256e+20
-51.7901  2.75755e+20
-51.6728  2.69374e+20
-51.5555  2.53826e+20
-51.4381  2.32387e+20
-51.3208  2.10147e+20
-51.2035  1.92298e+20
-51.0862  1.83227e+20
-50.9689  1.8482e+20
-50.8516  1.96294e+20
-50.7343  2.14145e+20
-50.617  2.3345e+20
-50.4997  2.48893e+20
-50.3824  2.56442e+20
-50.2651  2.54338e+20
-50.1478  2.43635e+20
-50.0305  2.27686e+20
-49.9132  2.11368e+20
-49.7959  1.99637e+20
-49.6786  1.96118e+20
-49.5613  2.02342e+20
-49.444  2.17333e+20
-49.3267  2.3799e+20
-49.2094  2.60201e+20
-49.092  2.79897e+20
-48.9747  2.94344e+20
-48.8574  3.02764e+20
-48.7401  3.06381e+20
-48.6228  3.07924e+20
-48.5055  3.10518e+20
-48.3882  3.16646e+20
-48.2709  3.27184e+20
-48.1536  3.40982e+20
-48.0363  3.55178e+20
-47.919  3.65986e+20
-47.8017  3.698e+20
-47.6844  3.64556e+20
-47.5671  3.50265e+20
-47.4498  3.29197e+20
-47.3325  3.05777e+20
-47.2152  2.85067e+20
-47.0979  2.71725e+20
-46.9806  2.68561e+20
-46.8633  2.76005e+20
-46.7459  2.91777e+20
-46.6286  3.11354e+20
-46.5113  3.2923e+20
-46.394  3.40319e+20
-46.2767  3.41185e+20
-46.1594  3.30869e+20
-46.0421  3.11111e+20
-45.9248  2.85965e+20
-45.8075  2.60564e+20
-45.6902  2.39961e+20
-45.5729  2.27827e+20
-45.4556  2.25635e+20
-45.3383  2.32412e+20
-45.221  2.45074e+20
-45.1037  2.59343e+20
-44.9864  2.70923e+20
-44.8691  2.76647e+20
-44.7518  2.75117e+20
-44.6345  2.66879e+20
-44.5172  2.5433e+20
