#S 1 spectral density
#N 2
#UFWHM 7.04004
#L  abscissas [um]  spectral density
-234.375  1.38278e+19
-233.788  3.3451e+19
-233.202  4.9516e+19
-232.615  2.13863e+19
-232.028  2.42445e+19
-231.442  9.61745e+18
-230.855  9.57616e+18
-230.268  4.19626e+19
-229.682  5.86758e+19
-229.095  1.70097e+19
-228.508  1.86168e+19
-227.922  8.00599e+18
-227.335  3.68873e+19
-226.748  3.53493e+19
-226.162  3.3658e+19
-225.575  2.326e+19
-224.988  1.89834e+19
-224.402  2.94626e+19
-223.815  4.95669e+19
-223.228  4.27472e+19
-222.642  2.34504e+19
-222.055  1.00579e+19
-221.468  3.95241e+19
-220.882  3.37139e+19
-220.295  4.58255e+19
-219.708  4.00884e+19
-219.122  1.4754e+19
-218.535  4.05884e+19
-217.948  4.16137e+19
-217.362  3.82875e+19
-216.775  5.15438e+19
-216.188  9.98238e+18
-215.602  3.97744e+19
-215.015  4.47337e+19
-214.428  3.6126e+19
-213.842  5.56656e+19
-213.255  1.65201e+19
-212.668  1.20465e+19
-212.082  6.46955e+19
-211.495  3.08494e+19
-210.908  4.41567e+19
-210.322  3.64239e+19
-209.735  1.09619e+19
-209.148  3.584e+19
-208.562  4.25696e+19
-207.975  3.31126e+19
-207.388  3.09198e+19
-206.802  1.52296e+19
-206.215  2.20699e+19
-205.628  5.56254e+19
-205.041  1.94327e+19
-204.455  3.16972e+19
-203.868  8.77737e+18
-203.281  1.97506e+19
-202.695  3.80442e+19
-202.108  4.57603e+19
-201.521  1.26457e+19
-200.935  4.06722e+19
-200.348  9.07075e+17
-199.761  3.65435e+19
-199.175  4.15014e+19
-198.588  3.48213e+19
-198.001  3.33754e+18
-197.415  1.92136e+19
-196.828  2.29786e+19
-196.241  4.26719e+19
-195.655  2.51039e+19
-195.068  3.29374e+19
-194.481  1.75222e+18
-193.895  1.4647e+19
-193.308  4.3084e+19
-192.721  5.48888e+19
-192.135  2.14835e+19
-191.548  1.20272e+19
-190.961  1.23663e+19
-190.375  3.7229e+19
-189.788  3.36243e+19
-189.201  5.15074e+19
-188.615  2.44071e+19
-188.028  2.7519e+19
-187.441  2.89581e+19
-186.855  5.20579e+19
-186.268  6.1473e+19
-185.681  2.26748e+19
-185.095  5.78658e+18
-184.508  7.98647e+19
-183.921  2.7881e+19
-183.335  4.72639e+19
-182.748  6.86022e+19
-182.161  1.96704e+19
-181.575  2.22026e+19
-180.988  8.71778e+19
-180.401  4.37618e+19
-179.815  3.75599e+19
-179.228  3.6309e+19
-178.641  3.2472e+19
-178.055  4.77223e+19
-177.468  7.04874e+19
-176.881  4.26755e+19
-176.295  5.04913e+19
-175.708  3.04194e+19
-175.121  5.46727e+19
-174.535  9.0886e+19
-173.948  3.18595e+19
-173.361  2.3757e+19
-172.775  4.32848e+19
-172.188  3.54987e+19
-171.601  6.29418e+19
-171.015  7.13896e+19
-170.428  3.37511e+19
-169.841  5.20549e+19
-169.255  4.71395e+19
-168.668  5.05607e+19
-168.081  7.63252e+19
-167.495  3.20149e+19
-166.908  1.22355e+19
-166.321  1.0006e+20
-165.735  5.23338e+19
-165.148  3.30867e+19
-164.561  9.98923e+19
-163.975  4.30871e+19
-163.388  2.63714e+19
-162.801  1.0126e+20
-162.215  3.67254e+19
-161.628  2.24849e+19
-161.041  3.04514e+19
-160.455  5.58714e+19
-159.868  5.29192e+19
-159.281  6.73611e+19
-158.695  5.26659e+19
-158.108  5.64628e+19
-157.521  2.09918e+19
-156.935  4.25001e+19
-156.348  2.14856e+19
-155.761  4.36428e+19
-155.175  2.0889e+19
-154.588  8.89852e+19
-154.001  6.35483e+19
-153.415  4.7492e+19
-152.828  3.22018e+19
-152.241  7.28893e+19
-151.655  6.29523e+18
-151.068  6.8404e+19
-150.481  4.64713e+19
-149.895  1.59945e+19
-149.308  2.22508e+19
-148.721  1.02988e+20
-148.135  6.15921e+19
-147.548  8.49053e+19
-146.961  4.5101e+19
-146.375  1.98306e+19
-145.788  3.66834e+19
-145.201  5.80294e+19
-144.614  4.73811e+19
-144.028  5.99816e+19
