#S 1 spectral density
#N 2
#UFWHM 21.7014
#L  abscissas [um]  spectral density
-58.5938  5.65275e+19
-58.4764  5.7949e+19
-58.3591  5.91267e+19
-58.2418  5.96614e+19
-58.1245  5.93536e+19
-58.0072  5.8396e+19
-57.8899  5.72403e+19
-57.7726  5.64563e+19
-57.6553  5.66609e+19
-57.538  5.82574e+19
-57.4207  6.13147e+19
-57.3034  6.56018e+19
-57.1861  7.05986e+19
-57.0688  7.57317e+19
-56.9515  8.03669e+19
-56.8342  8.40814e+19
-56.7169  8.66108e+19
-56.5996  8.79538e+19
-56.4823  8.82119e+19
-56.365  8.75407e+19
-56.2477  8.62015e+19
-56.1303  8.42526e+19
-56.013  8.19003e+19
-55.8957  7.92634e+19
-55.7784  7.66282e+19
-55.6611  7.42447e+19
-55.5438  7.24115e+19
-55.4265  7.14577e+19
-55.3092  7.14192e+19
-55.1919  7.21961e+19
-55.0746  7.3404e+19
-54.9573  7.44769e+19
-54.84  7.48259e+19
-54.7227  7.38853e+19
-54.6054  7.14918e+19
-54.4881  6.77592e+19
-54.3708  6.32121e+19
-54.2535  5.85843e+19
-54.1362  5.47413e+19
-54.0189  5.23458e+19
-53.9016  5.18556e+19
-53.7842  5.3292e+19
-53.6669  5.63388e+19
-53.5496  6.04194e+19
-53.4323  6.49074e+19
-53.315  6.92744e+19
-53.1977  7.32009e+19
-53.0804  7.66804e+19
-52.9631  7.99435e+19
-52.8458  8.33072e+19
-52.7285  8.71379e+19
-52.6112  9.15845e+19
-52.4939  9.67034e+19
-52.3766  1.02225e+20
-52.2593  1.07877e+20
-52.142  1.13283e+20
-52.0247  1.18127e+20
-51.9074  1.22297e+20
-51.7901  1.2573e+20
-51.6728  1.28625e+20
-51.5555  1.31174e+20
-51.4381  1.33511e+20
-51.3208  1.35849e+20
-51.2035  1.38132e+20
-51.0862  1.40328e+20
-50.9689  1.42216e+20
-50.8516  1.43601e+20
-50.7343  1.44286e+20
-50.617  1.44094e+20
-50.4997  1.42881e+20
-50.3824  1.40647e+20
-50.2651  1.37401e+20
-50.1478  1.33326e+20
-50.0305  1.28595e+20
-49.9132  1.2356e+20
-49.7959  1.18539e+20
-49.6786  1.13967e+20
-49.5613  1.10167e+20
-49.444  1.07464e+20
-49.3267  1.06042e+20
-49.2094  1.05998e+20
-49.092  1.07247e+20
-48.9747  1.09678e+20
-48.8574  1.13063e+20
-48.7401  1.17222e+20
-48.6228  1.21954e+20
-48.5055  1.27125e+20
-48.3882  1.32706e+20
-48.2709  1.38645e+20
-48.1536  1.44984e+20
-48.0363  1.51761e+20
-47.919  1.59076e+20
-47.8017  1.67015e+20
-47.6844  1.75661e+20
-47.5671  1.85044e+20
-47.4498  1.95169e+20
-47.3325  2.05779e+20
-47.2152  2.16545e+20
-47.0979  2.26896e+20
-46.9806  2.35959e+20
-46.8633  2.42873e+20
-46.7459  2.46842e+20
-46.6286  2.47122e+20
-46.5113  2.4338e+20
-46.394  2.35596e+20
-46.2767  2.24278e+20
-46.1594  2.10194e+20
-46.0421  1.94336e+20
-45.9248  1.7772e+20
-45.8075  1.61292e+20
-45.6902  1.45692e+20
-45.5729  1.31437e+20
-45.4556  1.18729e+20
-45.3383  1.07834e+20
-45.221  9.89816e+19
-45.1037  9.26337e+19
-44.9864  8.93861e+19
-44.8691  8.99942e+19
-44.7518  9.50858e+19
-44.6345  1.05071e+20
-44.5172  1.19925e+20
-44.3998  1.39026e+20
-44.2825  1.61247e+20
-44.1652  1.84993e+20
-44.0479  2.08466e+20
-43.9306  2.29958e+20
-43.8133  2.48066e+20
-43.696  2.61907e+20
-43.5787  2.71285e+20
-43.4614  2.766e+20
-43.3441  2.78788e+20
-43.2268  2.78994e+20
-43.1095  2.78503e+20
-42.9922  2.78367e+20
-42.8749  2.79459e+20
-42.7576  2.82084e+20
-42.6403  2.86323e+20
-42.523  2.91739e+20
-42.4057  2.97765e+20
-42.2884  3.0362e+20
-42.171  3.08436e+20
-42.0537  3.11611e+20
-41.9364  3.12589e+20
-41.8191  3.11278e+20
-41.7018  3.07738e+20
-41.5845  3.02525e+20
-41.4672  2.96428e+20
-41.3499  2.90476e+20
-41.2326  2.85628e+20
-41.1153  2.82892e+20
-40.998  2.82954e+20
-40.8807  2.86009e+20
-40.7634  2.91964e+20
-40.6461  3.0019e+20
-40.5288  3.09872e+20
-40.4115  3.20012e+20
